-93.2889738329999,37.2173835130001,101844,Central High School,423 East Central,SPRINGFIELD,GREENE, ,MO,65802,YES, , , , , , ,POST,0,0, , , , , , ,37.21738351,-93.28897383, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,660619,86,M,A,Street,-93.28897383,37.21738351,SHELTER,GENPOPSHEL,0
-93.226452965,37.161355751,102194,GLENDALE HIGH SCHOOL,2727 S INGRAM MILL RD,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,300,300, , , , , , ,37.16135575,-93.22645297, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,660691,100,M,A,Street,-93.22645297,37.16135575,SHELTER,GENPOPSHEL,0
-93.343400802,37.2498760190001,102080,Northwest Baptist Church,3075 W. Norton Rd,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,0,100, ,YES, , , , ,37.24987602,-93.3434008, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,661027,100,M,A,Street,-93.3434008,37.24987602,SHELTER,GENPOPSHEL,0
-93.2762394329999,37.197652389,100151,Missouri State University,901 South National,SPRINGFIELD,Greene, ,MO,65804,YES, , , , , , ,EVAC,100,100, , , , , , ,37.19765239,-93.27623943, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL-MEDICAL-FUNCTIONAL,1100,CLOSED,2020/01/13 07:00:00+00,2007/01/20 00:00:00+00,OVERNIGHT,100,,,,100,,35607,MO 1-07 Winter Storm,UNK,661062,86,M,A,Street,-93.27623943,37.19765239,SHELTER,GENPOPSHEL,0
-93.317932002,37.1934525550001,103866,Masonic Temple,1930 West Catalpa,SPRINGFIELD,GREENE, ,MO,65807,YES, , , , , , ,POST,200,200, , , , , , ,37.19345256,-93.317932, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,661448,86,M,A,Street,-93.317932,37.19345256,SHELTER,GENPOPSHEL,0
-93.295511904,37.196950917,101822,CALVARY TEMPLE ASSEMBLY OF GOD,444 WEST GRAND,SPRINGFIELD,GREENE, ,MO,65807,YES, , , , , , ,POST,300,300, , , , , , ,37.19695092,-93.2955119, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,662473,86,M,A,Street,-93.2955119,37.19695092,SHELTER,GENPOPSHEL,0
-93.22339527,37.180709161,102245,Springfield Catholic High School,2340 S. Eastgate,SPRINGFIELD,GREENE, ,MO,65809,YES, , , , , , ,EVAC,0,0, , , , , , ,37.18070916,-93.22339527, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,662918,86,M,A,Street,-93.22339527,37.18070916,SHELTER,GENPOPSHEL,0
-93.299837643,37.2334454050001,100185,Hamlin Baptist Church,829 WEST ATLANTIC,SPRINGFIELD,GREENE, ,MO,65803,NO, , , , , , ,POST,0,0, , , , , , ,37.23344541,-93.29983764, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,664135,86,M,A,Street,-93.29983764,37.23344541,SHELTER,GENPOPSHEL,0
-93.2259493449999,37.1719767440001,102267,GLENDALE BAPTIST CHURCH,2236 S INGRAM MILL RD,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,120,120, , , , , , ,37.17197674,-93.22594935, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,664795,100,M,A,Street,-93.22594935,37.17197674,SHELTER,GENPOPSHEL,0
-93.274917429,37.2360444460001,102294,North National Church of Christ,2148 N. National,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,150,150, , , , , , ,37.23604445,-93.27491743, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,665412,86,M,A,Street,-93.27491743,37.23604445,SHELTER,GENPOPSHEL,0
-93.240275545,37.180826073,102189,Schweitzer United Methodist Church,2747 E. Sunshine,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,EVAC,350,350, , , , , , ,37.18082607,-93.24027555, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,2020/01/12 07:00:00+00,, ,0,0,0, ,0,0, , , ,671103,86,M,A,Street,-93.24027555,37.18082607,SHELTER,GENPOPSHEL,0
-93.348122243,37.227491893,105439,American Red Cross - Greater Ozarks Chapter,1545 N West Bypass,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,300,300, , , , , , ,37.22749189,-93.34812224, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,352,CLOSED,2020/02/01 11:00:00+00,2011/02/03 00:00:00+00, ,0,0,0, ,0,0,MO0111-03,E MO 01/11 Blizzard - ALL,BLI,672228,100,M,A,Street,-93.34812224,37.22749189,SHELTER,GENPOPSHEL,0
-93.319676687,37.138351094,102281,St. Elizabeth Ann Seton Church,2200 West Republic Road,SPRINGFIELD,GREENE, ,MO,65807,YES, , , , , , ,POST,0,0, , , , , , ,37.13835109,-93.31967669, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,672696,100,M,A,Street,-93.31967669,37.13835109,SHELTER,GENPOPSHEL,0
-93.310935276,37.2435447920001,102210,KANSAS EXPRESSWAY CHURCH OF CHRIST,2540 N. KANSAS EXPRESSWAY,SPRINGFIELD,GREENE, ,MO,65803,NO, , , , , , ,POST,0,50, , , , , , ,37.24354479,-93.31093528, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,675921,100,M,A,Street,-93.31093528,37.24354479,SHELTER,GENPOPSHEL,0
-93.216308612,37.1800346700001,332026,East Sunshine Church Of Christ,3721 E. Sunshine,SPRINGFIELD,GREENE, ,MO,65809,YES,3721 E. Sunshine, ,SPRINGFIELD, ,MO,65809,BOTH,305,101, , , , , , ,37.18003467,-93.21630861, , ,NO, ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,676642,86,M,A,Street,-93.21630861,37.18003467,SHELTER,GENPOPSHEL,0
-93.2913210629999,37.14744324,101965,KICKAPOO HIGH SCHOOL,3710 SOUTH JEFFERSON,SPRINGFIELD,GREENE, ,MO,65807,YES, , , , , , ,EVAC,500,500, , , , , , ,37.14744324,-93.29132106, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,686875,86,M,A,Street,-93.29132106,37.14744324,SHELTER,GENPOPSHEL,0
-93.314271761,37.1496016130001,101977,Parkcrest Assembly of God,3581 S. Kansas,SPRINGFIELD,GREENE, ,MO,65807,YES, , , , , , ,POST,0,0, , , , , , ,37.14960161,-93.31427176, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,688013,86,T,A,Street,-93.31427176,37.14960161,SHELTER,GENPOPSHEL,0
